GEOID,median_income,total_commuters,commute_30_34min,commute_35_39min,commute_40_44min,commute_45_59min,commute_60_89min,commute_90plus_min,workers_16plus,workers_no_vehicle,commute_mode_total,transit_commuters,disability_pop,medicaid_total,medicaid_below_poverty,medicaid_above_poverty,median_gross_rent,rent_burden_35_39pct,rent_burden_40_49pct,rent_burden_50plus_pct,rent_burden_not_computed,total_population,school_enrollment_public,educational_attainment_base,total_households,households_no_vehicle,pct_transit_commuters,pct_no_vehicle,pct_rent_burdened_severe,hourly_wage_estimate,stop_count,route_count,transit_score,is_transit_desert,crash_count,total_fatalities,total_jobs,housing_cost_ratio,transport_cost_ratio,ht_combined_ratio,ht_above_threshold,disability_actual,school_age_pop_5_17,elderly_65plus,single_parent_hh
39049006932,70893.0,3096.0,504.0,56.0,0.0,0.0,17.0,0.0,3618.0,114.0,3628.0,0.0,7317.0,7317.0,785.0,610.0,1144.0,109.0,0.0,108.0,244.0,7317.0,2229.0,4555.0,2558.0,80.0,0.0,0.0315,0.0422,34.08,2.0,3.0,0.0038,False,1.0,1.0,3071,0.1936439422792095,0.137502997475068,0.3311469397542775,False,981.0,1736.0,791.0,346.0
39049006933,40576.0,1935.0,161.0,133.0,64.0,0.0,58.0,14.0,2134.0,338.0,2134.0,32.0,6501.0,6501.0,1007.0,985.0,1050.0,16.0,203.0,214.0,440.0,6501.0,2221.0,3568.0,2247.0,493.0,0.015,0.1584,0.0952,19.51,18.0,4.0,0.0459,False,0.0,0.0,2280,0.3105283911671924,0.2152208201892744,0.5257492113564669,True,644.0,1437.0,477.0,293.0
39049006943,63059.0,1650.0,316.0,26.0,0.0,50.0,9.0,10.0,2035.0,6.0,2036.0,8.0,4742.0,4742.0,608.0,302.0,1144.0,65.0,37.0,21.0,105.0,4742.0,1304.0,3054.0,1921.0,31.0,0.0039,0.0029,0.0109,30.32,11.0,4.0,0.0281,False,0.0,0.0,2198,0.2177008832997669,0.1582137363421557,0.3759146196419226,False,797.0,1079.0,701.0,382.0
39049006944,71779.0,1761.0,302.0,60.0,11.0,108.0,15.0,32.0,2081.0,21.0,2081.0,9.0,4584.0,4584.0,228.0,185.0,1204.0,57.0,0.0,14.0,51.0,4584.0,809.0,3524.0,1962.0,31.0,0.0043,0.0101,0.0071,34.51,9.0,1.0,0.0057,False,0.0,0.0,2116,0.2012844982515777,0.1381908357597626,0.3394753340113404,False,804.0,626.0,1147.0,27.0
39049006945,46515.0,2508.0,509.0,109.0,32.0,0.0,86.0,22.0,2778.0,184.0,2778.0,35.0,7026.0,7026.0,768.0,484.0,1215.0,195.0,45.0,289.0,488.0,7026.0,1451.0,4053.0,2528.0,352.0,0.0126,0.0662,0.1143,22.36,11.0,4.0,0.0281,False,0.0,0.0,2505,0.3134472750725572,0.2035988390841664,0.5170461141567236,True,771.0,1172.0,458.0,315.0
39049006950,137118.0,1010.0,98.0,5.0,0.0,6.0,61.0,15.0,1297.0,0.0,1297.0,0.0,2631.0,2631.0,0.0,24.0,2477.0,0.0,0.0,0.0,10.0,2631.0,354.0,2243.0,1187.0,9.0,0.0,0.0,0.0,65.92,10.0,1.0,0.0064,False,0.0,0.0,1342,0.2167767907933313,0.0729298852083606,0.289706676001692,False,239.0,270.0,1008.0,17.0
39049006991,152964.0,1572.0,77.0,19.0,68.0,18.0,48.0,9.0,2257.0,29.0,2257.0,0.0,4416.0,4416.0,63.0,55.0,1718.0,38.0,9.0,0.0,22.0,4416.0,884.0,3185.0,1823.0,50.0,0.0,0.0128,0.0,73.54,15.0,2.0,0.0191,False,0.0,0.0,2424,0.134776810229858,0.0647054208833451,0.1994822311132031,False,283.0,611.0,959.0,33.0
39049006992,50367.0,1758.0,258.0,26.0,19.0,24.0,21.0,0.0,2021.0,151.0,2021.0,0.0,4128.0,4128.0,399.0,301.0,1182.0,103.0,202.0,80.0,476.0,4128.0,1199.0,2450.0,1992.0,177.0,0.0,0.0747,0.0402,24.21,5.0,1.0,0.0032,False,0.0,0.0,2050,0.2816129608672345,0.1866777850576766,0.4682907459249111,True,376.0,799.0,174.0,450.0
39049007010,93188.0,1628.0,121.0,8.0,36.0,95.0,0.0,19.0,1603.0,24.0,2108.0,19.0,4270.0,4270.0,130.0,121.0,1041.0,90.0,22.0,45.0,55.0,4270.0,2224.0,2051.0,1154.0,52.0,0.009,0.015,0.039,44.8,9.0,1.0,0.0057,False,0.0,0.0,1496,0.1340515946259175,0.1060222346224835,0.2400738292484011,False,592.0,493.0,432.0,57.0
39049007020,88347.0,2671.0,363.0,82.0,13.0,38.0,29.0,24.0,3484.0,112.0,3484.0,29.0,6510.0,6510.0,27.0,122.0,1220.0,166.0,96.0,89.0,44.0,6580.0,1445.0,4757.0,2810.0,127.0,0.0083,0.0321,0.0317,42.47,2.0,1.0,0.0013,False,0.0,0.0,3132,0.1657102108730347,0.1102833146569776,0.2759935255300123,False,395.0,939.0,1217.0,159.0
39049007041,81969.0,1096.0,115.0,59.0,1.0,0.0,41.0,18.0,1296.0,0.0,1340.0,0.0,2186.0,2186.0,47.0,57.0,1438.0,52.0,17.0,10.0,144.0,2217.0,373.0,1577.0,1025.0,43.0,0.0,0.0,0.0098,39.41,0.0,0.0,0.0,True,0.0,0.0,1387,0.2105186106942868,0.121997340457978,0.3325159511522649,False,202.0,281.0,412.0,55.0
39049007043,74492.0,2863.0,349.0,0.0,0.0,87.0,49.0,19.0,3742.0,212.0,3744.0,0.0,6059.0,6059.0,250.0,105.0,1567.0,238.0,193.0,82.0,583.0,6059.0,1517.0,4050.0,2992.0,148.0,0.0,0.0567,0.0274,35.81,15.0,2.0,0.0191,False,0.0,0.0,2811,0.2524297911185094,0.1281533587499328,0.3805831498684422,False,694.0,1072.0,408.0,328.0
39049007044,95204.0,1998.0,85.0,47.0,26.0,89.0,5.0,24.0,3719.0,63.0,3719.0,0.0,5681.0,5681.0,140.0,118.0,1473.0,190.0,363.0,112.0,255.0,5791.0,769.0,4236.0,2904.0,59.0,0.0,0.0169,0.0386,45.77,3.0,1.0,0.0019,False,1.0,1.0,3070,0.1856644678795008,0.1036174950632326,0.2892819629427335,False,453.0,470.0,683.0,129.0
39049007047,93828.0,1768.0,200.0,41.0,19.0,56.0,0.0,0.0,2258.0,33.0,2258.0,0.0,4090.0,4090.0,51.0,133.0,1369.0,177.0,26.0,45.0,162.0,4090.0,866.0,3075.0,1745.0,45.0,0.0,0.0146,0.0258,45.11,0.0,0.0,0.0,True,0.0,0.0,1918,0.1750863281749584,0.1053331628085433,0.2804194909835017,False,488.0,525.0,377.0,224.0
39049007048,102475.0,2568.0,179.0,61.0,49.0,15.0,8.0,33.0,3562.0,0.0,3562.0,0.0,5936.0,5936.0,155.0,91.0,1752.0,0.0,32.0,57.0,221.0,5936.0,1571.0,4063.0,2219.0,14.0,0.0,0.0,0.0257,49.27,5.0,1.0,0.0032,False,0.0,0.0,3410,0.2051622346913881,0.0975847767748231,0.3027470114662113,False,732.0,1106.0,449.0,222.0
39049007101,95500.0,1213.0,59.0,16.0,9.0,54.0,0.0,0.0,1430.0,0.0,1431.0,1.0,2799.0,2799.0,57.0,115.0,1480.0,73.0,7.0,48.0,137.0,2882.0,764.0,1985.0,1130.0,23.0,0.0007,0.0,0.0425,45.91,0.0,0.0,0.0,True,0.0,0.0,1664,0.1859685863874345,0.1047120418848167,0.2906806282722513,False,204.0,570.0,475.0,184.0
39049007102,118750.0,1038.0,99.0,34.0,36.0,62.0,0.0,0.0,1387.0,0.0,1387.0,0.0,3161.0,3161.0,15.0,84.0,1337.0,29.0,41.0,53.0,125.0,3273.0,582.0,2520.0,1359.0,110.0,0.0,0.0,0.039,57.09,0.0,0.0,0.0,True,0.0,0.0,1559,0.1351073684210526,0.0842105263157894,0.2193178947368421,False,609.0,463.0,1159.0,67.0
39049007103,92768.0,2004.0,563.0,0.0,26.0,16.0,22.0,16.0,2263.0,24.0,2268.0,0.0,4074.0,4074.0,77.0,93.0,1637.0,65.0,9.0,61.0,202.0,4074.0,1085.0,2990.0,1703.0,24.0,0.0,0.0106,0.0358,44.6,4.0,2.0,0.0051,False,0.0,0.0,1745,0.2117540531217661,0.1068816833390824,0.3186357364608486,False,234.0,753.0,483.0,153.0
39049007112,111800.0,2877.0,303.0,102.0,122.0,14.0,50.0,18.0,3532.0,106.0,3532.0,109.0,6762.0,6762.0,221.0,262.0,1142.0,137.0,86.0,14.0,49.0,6873.0,1916.0,4770.0,2336.0,124.0,0.0309,0.03,0.006,53.75,11.0,3.0,0.021,False,0.0,0.0,3185,0.1225760286225402,0.087298747763864,0.2098747763864042,False,848.0,1134.0,900.0,362.0
39049007113,75161.0,2441.0,447.0,2.0,0.0,47.0,109.0,0.0,2909.0,21.0,2909.0,0.0,6093.0,6093.0,657.0,417.0,939.0,196.0,47.0,72.0,61.0,6093.0,1789.0,3350.0,1884.0,29.0,0.0,0.0072,0.0382,36.14,15.0,2.0,0.0191,False,0.0,0.0,2535,0.1499181756496055,0.1322813693271776,0.2821995449767832,False,334.0,1328.0,481.0,234.0
39049007114,60101.0,2449.0,357.0,26.0,71.0,145.0,0.0,0.0,2897.0,103.0,2897.0,0.0,5568.0,5568.0,817.0,440.0,1400.0,20.0,8.0,191.0,372.0,5592.0,1645.0,3553.0,2268.0,177.0,0.0,0.0356,0.0842,28.89,7.0,2.0,0.0089,False,0.0,0.0,2271,0.2795294587444468,0.1616478927139315,0.4411773514583784,False,384.0,1156.0,578.0,290.0
39049007115,58371.0,2446.0,392.0,167.0,39.0,58.0,9.0,13.0,2968.0,186.0,2968.0,57.0,5595.0,5595.0,355.0,213.0,1216.0,166.0,102.0,152.0,384.0,5682.0,1075.0,4125.0,2467.0,272.0,0.0192,0.0627,0.0616,28.06,11.0,3.0,0.021,False,0.0,0.0,2578,0.2499871511538264,0.162724640660602,0.4127117918144284,False,896.0,902.0,855.0,153.0
39049007120,97216.0,2150.0,209.0,17.0,28.0,19.0,89.0,17.0,2787.0,21.0,2789.0,9.0,4729.0,4729.0,97.0,72.0,1611.0,7.0,43.0,37.0,22.0,4729.0,1142.0,3200.0,1751.0,18.0,0.0032,0.0075,0.0211,46.74,2.0,1.0,0.0013,False,1.0,1.0,2786,0.1988561553653719,0.1022465437788018,0.3011026991441738,False,587.0,937.0,455.0,183.0
39049007193,137500.0,2146.0,217.0,20.0,13.0,40.0,10.0,0.0,3184.0,106.0,3184.0,50.0,6436.0,6436.0,76.0,110.0,955.0,61.0,15.0,42.0,16.0,6436.0,1813.0,4518.0,2372.0,128.0,0.0157,0.0333,0.0177,66.11,2.0,1.0,0.0013,False,0.0,0.0,3164,0.0833454545454545,0.0707898181818181,0.1541352727272727,False,766.0,1288.0,1383.0,118.0
39049007198,97352.0,1206.0,142.0,58.0,2.0,28.0,3.0,11.0,1542.0,0.0,1542.0,68.0,3041.0,3041.0,151.0,11.0,1241.0,79.0,43.0,6.0,84.0,3041.0,874.0,1966.0,1177.0,0.0,0.0441,0.0,0.0051,46.8,0.0,0.0,0.0,True,0.0,0.0,1563,0.1529706631604897,0.1027200262963267,0.2556906894568165,False,402.0,612.0,374.0,203.0
39049007199,68375.0,3453.0,474.0,14.0,52.0,0.0,38.0,0.0,4022.0,56.0,4022.0,0.0,6923.0,6923.0,250.0,83.0,1198.0,59.0,64.0,84.0,293.0,6923.0,1486.0,4741.0,2992.0,114.0,0.0,0.0139,0.0281,32.87,15.0,11.0,0.1052,False,0.0,0.0,3022,0.2102522851919561,0.1446259597806215,0.3548782449725777,False,627.0,1179.0,597.0,407.0
39049007202,75943.0,1808.0,143.0,3.0,19.0,37.0,96.0,0.0,2421.0,17.0,2421.0,18.0,4082.0,4082.0,424.0,158.0,1274.0,132.0,71.0,55.0,283.0,4082.0,896.0,2608.0,1763.0,48.0,0.0074,0.007,0.0312,36.51,3.0,3.0,0.0057,False,0.0,0.0,1962,0.2013088763941377,0.1309403104960299,0.3322491868901676,False,288.0,687.0,253.0,259.0
39049007205,89750.0,3299.0,722.0,23.0,48.0,65.0,31.0,123.0,4320.0,35.0,4320.0,0.0,6035.0,6035.0,64.0,16.0,1856.0,41.0,98.0,116.0,142.0,6035.0,802.0,4708.0,3489.0,67.0,0.0,0.0081,0.0332,43.15,0.0,0.0,0.0,True,0.0,0.0,3604,0.2481559888579387,0.1106986072423398,0.3588545961002786,False,682.0,272.0,1208.0,155.0
39049007209,101714.0,4265.0,806.0,52.0,15.0,236.0,123.0,52.0,5681.0,0.0,5681.0,0.0,9262.0,9262.0,108.0,135.0,1746.0,176.0,157.0,116.0,471.0,9370.0,1695.0,6501.0,4417.0,65.0,0.0,0.0,0.0263,48.9,3.0,2.0,0.0038,False,1.0,1.0,4629,0.2059893426666929,0.0983148829069744,0.3043042255736673,False,698.0,1087.0,1141.0,286.0
39049007211,244141.0,1387.0,148.0,46.0,19.0,66.0,58.0,6.0,1978.0,0.0,1978.0,0.0,4128.0,4128.0,32.0,44.0,2125.0,0.0,0.0,0.0,62.0,4128.0,1199.0,2655.0,1389.0,49.0,0.0,0.0,0.0,117.38,0.0,0.0,0.0,True,0.0,0.0,1935,0.1044478395681184,0.0409599370855366,0.145407776653655,False,228.0,1057.0,402.0,98.0
39049007212,193401.0,1816.0,301.0,18.0,22.0,10.0,8.0,10.0,2641.0,21.0,2641.0,10.0,5142.0,5142.0,43.0,145.0,1590.0,55.0,32.0,43.0,94.0,5183.0,1456.0,3545.0,1853.0,83.0,0.0038,0.008,0.0232,92.98,0.0,0.0,0.0,True,0.0,0.0,2536,0.0986551258783563,0.0513751221555214,0.1500302480338778,False,388.0,1072.0,598.0,85.0
39049007213,217802.0,2148.0,417.0,79.0,28.0,63.0,112.0,5.0,2945.0,0.0,2945.0,0.0,5849.0,5849.0,15.0,38.0,2639.0,0.0,0.0,0.0,58.0,5849.0,1756.0,3942.0,1949.0,41.0,0.0,0.0,0.0,104.71,1.0,2.0,0.0013,False,1.0,1.0,2536,0.1453981138832517,0.0459132606679461,0.1913113745511979,False,502.0,1529.0,952.0,65.0
39049007214,57717.0,1862.0,176.0,0.0,0.0,0.0,28.0,15.0,2335.0,106.0,2335.0,0.0,3568.0,3568.0,146.0,98.0,1504.0,318.0,58.0,162.0,137.0,3568.0,515.0,2979.0,2112.0,176.0,0.0,0.0454,0.0767,27.75,0.0,0.0,0.0,True,0.0,0.0,2118,0.3126981651853007,0.1669664050453072,0.4796645702306079,True,733.0,221.0,677.0,136.0
39049007215,101607.0,2485.0,328.0,46.0,97.0,58.0,0.0,54.0,3896.0,55.0,3896.0,0.0,6646.0,6646.0,12.0,10.0,1614.0,71.0,23.0,136.0,13.0,6710.0,1023.0,5280.0,3288.0,148.0,0.0,0.0141,0.0414,48.85,0.0,0.0,0.0,True,0.0,0.0,3172,0.1906167882134105,0.0973082563209227,0.2879250445343332,False,545.0,462.0,1273.0,67.0
39049007301,111452.0,3146.0,679.0,194.0,30.0,267.0,80.0,1.0,3625.0,171.0,3625.0,0.0,6451.0,6451.0,80.0,228.0,1305.0,0.0,84.0,0.0,66.0,6451.0,1369.0,4234.0,2364.0,129.0,0.0,0.0472,0.0,53.58,3.0,1.0,0.0019,False,0.0,0.0,3048,0.1405089186376197,0.0863367189462728,0.2268456375838926,False,479.0,1182.0,481.0,159.0
39049007302,79459.0,2620.0,759.0,170.0,104.0,191.0,0.0,0.0,2883.0,0.0,2883.0,0.0,4134.0,4134.0,204.0,230.0,1768.0,0.0,14.0,170.0,65.0,4134.0,853.0,3143.0,2074.0,0.0,0.0,0.0,0.082,38.2,3.0,1.0,0.0019,False,0.0,0.0,2557,0.2670056255427327,0.1258510678463106,0.3928566933890434,False,477.0,613.0,350.0,134.0
39049007303,85428.0,2569.0,450.0,47.0,95.0,20.0,0.0,0.0,3264.0,0.0,3264.0,0.0,6654.0,6654.0,373.0,131.0,930.0,0.0,47.0,0.0,118.0,6654.0,1708.0,4684.0,2504.0,112.0,0.0,0.0,0.0,41.07,1.0,1.0,0.0006,False,1.0,2.0,3020,0.1306363253265908,0.1170576391815329,0.2476939645081238,False,728.0,1293.0,1191.0,297.0
39049007305,86840.0,1910.0,255.0,12.0,17.0,0.0,0.0,21.0,2362.0,67.0,2362.0,0.0,5082.0,5082.0,10.0,39.0,1664.0,32.0,266.0,50.0,139.0,5095.0,1267.0,3742.0,2303.0,174.0,0.0,0.0284,0.0217,41.75,7.0,1.0,0.0045,False,0.0,0.0,2135,0.229940119760479,0.1125380009212344,0.3424781206817134,False,885.0,1019.0,1177.0,207.0
39049007306,195385.0,1188.0,222.0,30.0,50.0,20.0,13.0,13.0,1995.0,0.0,1995.0,0.0,4091.0,4091.0,20.0,33.0,,0.0,11.0,6.0,0.0,4091.0,889.0,3036.0,1514.0,0.0,0.0,0.0,0.004,93.94,0.0,0.0,0.0,True,0.0,0.0,2268,,0.0511810016122015,,False,245.0,751.0,829.0,31.0
39049007394,204833.0,1258.0,256.0,58.0,40.0,65.0,28.0,11.0,1964.0,33.0,1964.0,0.0,4042.0,4042.0,31.0,41.0,,0.0,0.0,0.0,0.0,4068.0,1136.0,2747.0,1442.0,28.0,0.0,0.0168,0.0,98.48,1.0,1.0,0.0006,False,0.0,0.0,1714,,0.0481641141808204,,False,282.0,790.0,645.0,38.0
39049007397,86354.0,1368.0,221.0,28.0,14.0,0.0,83.0,0.0,1768.0,29.0,1768.0,40.0,3314.0,3314.0,44.0,114.0,1357.0,46.0,14.0,30.0,65.0,3314.0,1051.0,2039.0,1438.0,41.0,0.0226,0.0164,0.0209,41.52,9.0,2.0,0.0115,False,1.0,2.0,1788,0.188572619681775,0.1142830673738332,0.3028556870556083,False,325.0,791.0,247.0,221.0
39049007398,113974.0,3598.0,339.0,407.0,149.0,162.0,0.0,0.0,4494.0,10.0,4494.0,43.0,9447.0,9447.0,187.0,405.0,2038.0,18.0,28.0,54.0,15.0,9447.0,3194.0,5662.0,2757.0,5.0,0.0096,0.0022,0.0196,54.8,0.0,0.0,0.0,True,0.0,0.0,4062,0.2145752540052994,0.0875848877814238,0.3021601417867233,False,663.0,2333.0,1018.0,166.0
39049007424,104190.0,2620.0,201.0,100.0,54.0,0.0,0.0,37.0,3275.0,89.0,3275.0,18.0,7265.0,7265.0,418.0,334.0,1468.0,98.0,21.0,16.0,88.0,7350.0,2252.0,4367.0,2167.0,119.0,0.0055,0.0272,0.0074,50.09,14.0,4.0,0.0357,False,2.0,2.0,2850,0.1690757270371436,0.093890008638065,0.2629657356752087,False,752.0,2015.0,939.0,247.0
39049007425,85104.0,817.0,43.0,0.0,0.0,0.0,7.0,0.0,1162.0,0.0,1162.0,0.0,2256.0,2256.0,11.0,18.0,1338.0,81.0,19.0,74.0,47.0,2305.0,492.0,1760.0,1100.0,12.0,0.0,0.0,0.0673,40.92,4.0,1.0,0.0026,False,0.0,0.0,1490,0.188663282571912,0.1175032900921225,0.3061665726640346,False,324.0,339.0,459.0,97.0
39049007426,110735.0,1870.0,347.0,83.0,20.0,15.0,10.0,53.0,2223.0,67.0,2223.0,0.0,3552.0,3552.0,65.0,61.0,1550.0,56.0,48.0,16.0,82.0,3552.0,670.0,2717.0,1566.0,106.0,0.0,0.0301,0.0102,53.24,11.0,2.0,0.014,False,0.0,0.0,1795,0.1679685736217095,0.0881311238542466,0.2560996974759561,False,212.0,447.0,500.0,200.0
39049007427,104348.0,2445.0,322.0,0.0,86.0,37.0,28.0,49.0,3043.0,26.0,3043.0,16.0,5674.0,5674.0,90.0,32.0,1313.0,78.0,59.0,14.0,93.0,5674.0,1587.0,3851.0,2436.0,132.0,0.0053,0.0085,0.0057,50.17,20.0,2.0,0.0255,False,0.0,0.0,3360,0.1509947483420861,0.0951815080308199,0.246176256372906,False,529.0,894.0,814.0,147.0
39049007492,108214.0,2242.0,194.0,91.0,22.0,27.0,18.0,0.0,3223.0,256.0,3223.0,22.0,6193.0,6193.0,199.0,303.0,1480.0,46.0,21.0,138.0,314.0,6325.0,1397.0,4433.0,2594.0,256.0,0.0068,0.0794,0.0532,52.03,16.0,3.0,0.0306,False,0.0,0.0,3177,0.1641192451993272,0.0865396344280776,0.2506588796274049,False,645.0,1212.0,1148.0,250.0
39049007494,112250.0,1657.0,176.0,21.0,30.0,30.0,78.0,12.0,2182.0,26.0,2183.0,0.0,4118.0,4118.0,84.0,86.0,1414.0,11.0,0.0,8.0,17.0,4131.0,1322.0,2643.0,1478.0,14.0,0.0,0.0119,0.0054,53.97,5.0,3.0,0.0096,False,0.0,0.0,2348,0.1511625835189309,0.0882387527839643,0.2394013363028953,False,203.0,1018.0,373.0,186.0
39049007511,42141.0,584.0,23.0,0.0,15.0,19.0,31.0,8.0,696.0,25.0,696.0,18.0,2194.0,2194.0,79.0,104.0,1195.0,38.0,12.0,30.0,196.0,2194.0,647.0,1288.0,923.0,59.0,0.0259,0.0359,0.0325,20.26,15.0,2.0,0.0191,False,0.0,0.0,684,0.3402861821029401,0.2304833772335729,0.5707695593365132,True,388.0,620.0,394.0,278.0
39049007512,49935.0,996.0,25.0,75.0,15.0,28.0,2.0,0.0,1650.0,144.0,1653.0,50.0,4669.0,4669.0,294.0,684.0,1219.0,39.0,46.0,67.0,156.0,4669.0,1044.0,2955.0,1695.0,219.0,0.0302,0.0873,0.0395,24.01,9.0,2.0,0.0115,False,0.0,0.0,1662,0.292940823069991,0.1862741564033243,0.4792149794733153,True,821.0,787.0,744.0,414.0
39049007520,39896.0,1170.0,174.0,29.0,0.0,9.0,20.0,0.0,1257.0,74.0,1257.0,30.0,3032.0,3032.0,330.0,347.0,1096.0,52.0,23.0,133.0,178.0,3032.0,586.0,1853.0,1150.0,100.0,0.0239,0.0589,0.1157,19.18,24.0,2.0,0.0306,False,0.0,0.0,1154,0.3296571084820533,0.2388409865650691,0.5684980950471225,True,447.0,451.0,271.0,346.0
39049007531,42143.0,1267.0,109.0,97.0,50.0,9.0,40.0,24.0,1440.0,88.0,1440.0,75.0,2580.0,2580.0,184.0,202.0,849.0,73.0,105.0,23.0,105.0,2602.0,477.0,1761.0,1220.0,101.0,0.0521,0.0611,0.0189,20.26,7.0,3.0,0.0134,False,0.0,0.0,1235,0.2417483330564981,0.2256887264788933,0.4674370595353914,True,204.0,289.0,276.0,229.0
39049007532,45000.0,1287.0,217.0,114.0,73.0,46.0,30.0,0.0,1400.0,56.0,1400.0,30.0,3193.0,3193.0,534.0,264.0,1122.0,102.0,71.0,178.0,234.0,3208.0,737.0,1889.0,1192.0,67.0,0.0214,0.04,0.1493,21.63,3.0,2.0,0.0038,False,0.0,0.0,1081,0.2992,0.2151111111111111,0.5143111111111112,True,224.0,540.0,60.0,229.0
39049007533,48558.0,677.0,79.0,22.0,0.0,7.0,42.0,11.0,776.0,13.0,776.0,8.0,1856.0,1856.0,124.0,91.0,1127.0,37.0,0.0,11.0,77.0,1856.0,540.0,1192.0,659.0,21.0,0.0103,0.0168,0.0167,23.35,2.0,1.0,0.0013,False,0.0,0.0,737,0.2785122945755591,0.2031714650521026,0.4816837596276618,True,355.0,414.0,183.0,124.0
39049007534,42135.0,1275.0,102.0,22.0,0.0,71.0,45.0,0.0,1444.0,26.0,1444.0,25.0,4142.0,4142.0,578.0,374.0,1010.0,81.0,74.0,188.0,74.0,4142.0,1374.0,2472.0,1411.0,176.0,0.0173,0.018,0.1332,20.26,5.0,2.0,0.0064,False,0.0,0.0,1360,0.2876468494126023,0.2339147976741426,0.521561647086745,True,436.0,1140.0,334.0,194.0
39049007550,79028.0,1062.0,103.0,84.0,50.0,0.0,31.0,3.0,1271.0,0.0,1376.0,3.0,2893.0,2893.0,19.0,105.0,1318.0,155.0,0.0,39.0,127.0,2967.0,812.0,1913.0,1157.0,80.0,0.0022,0.0,0.0337,37.99,23.0,3.0,0.044,False,1.0,1.0,1137,0.2001315989269625,0.1265374297717264,0.3266690286986891,False,444.0,386.0,502.0,47.0
39049007552,66544.0,1364.0,273.0,0.0,0.0,13.0,15.0,34.0,1643.0,78.0,1643.0,0.0,4795.0,4795.0,791.0,319.0,947.0,28.0,91.0,0.0,172.0,4795.0,2162.0,2279.0,1250.0,88.0,0.0,0.0475,0.0,31.99,6.0,4.0,0.0153,False,0.0,0.0,1752,0.1707742245732147,0.1445660014426545,0.3153402260158692,False,333.0,1688.0,277.0,336.0
39049007553,49219.0,2277.0,298.0,59.0,109.0,28.0,62.0,0.0,3043.0,291.0,3043.0,8.0,5915.0,5915.0,1008.0,398.0,1395.0,226.0,107.0,281.0,597.0,5915.0,851.0,3448.0,2379.0,309.0,0.0026,0.0956,0.1181,23.66,6.0,2.0,0.0077,False,0.0,0.0,2207,0.3401125581584348,0.1876348564578719,0.5277474146163068,True,508.0,1384.0,296.0,387.0
39049007710,48725.0,1569.0,214.0,23.0,76.0,31.0,138.0,0.0,1846.0,133.0,1848.0,221.0,4247.0,4247.0,646.0,303.0,1052.0,89.0,0.0,112.0,159.0,4247.0,945.0,2918.0,1738.0,245.0,0.1196,0.072,0.0644,23.43,16.0,3.0,0.0306,False,1.0,1.0,1903,0.2590867111339148,0.1934120061570036,0.4524987172909184,True,856.0,732.0,719.0,329.0
39049007721,44269.0,2613.0,249.0,336.0,86.0,0.0,113.0,0.0,2723.0,143.0,2726.0,285.0,5823.0,5823.0,856.0,778.0,1127.0,80.0,154.0,190.0,328.0,5886.0,1507.0,3426.0,1856.0,190.0,0.1045,0.0525,0.1024,21.28,11.0,3.0,0.021,False,0.0,0.0,2181,0.3054959452438501,0.2164042557997696,0.5219002010436197,True,278.0,1091.0,211.0,346.0
39049007722,62372.0,1793.0,167.0,26.0,55.0,89.0,44.0,12.0,2033.0,89.0,2034.0,93.0,4177.0,4177.0,457.0,127.0,889.0,33.0,0.0,48.0,109.0,4177.0,1296.0,2756.0,1593.0,96.0,0.0457,0.0438,0.0301,29.99,4.0,2.0,0.0051,False,0.0,0.0,1502,0.1710382864105688,0.1547104469954466,0.3257487334060155,False,489.0,982.0,584.0,239.0
39049007730,64185.0,1475.0,247.0,36.0,0.0,12.0,150.0,11.0,1910.0,11.0,1910.0,44.0,3252.0,3252.0,248.0,58.0,985.0,12.0,26.0,0.0,177.0,3252.0,674.0,2363.0,1313.0,106.0,0.023,0.0058,0.0,30.86,12.0,4.0,0.0306,False,1.0,1.0,1650,0.1841551764430941,0.1550767313235179,0.3392319077666121,False,404.0,597.0,330.0,151.0
39049007740,58516.0,614.0,86.0,11.0,17.0,27.0,20.0,6.0,719.0,18.0,719.0,21.0,1647.0,1647.0,36.0,58.0,832.0,23.0,12.0,19.0,36.0,1653.0,171.0,1385.0,852.0,114.0,0.0292,0.025,0.0223,28.13,8.0,2.0,0.0102,False,0.0,0.0,770,0.1706200013671474,0.1674755622393875,0.3380955636065349,False,376.0,105.0,558.0,20.0
39049007811,72917.0,1556.0,72.0,7.0,19.0,56.0,55.0,34.0,1874.0,39.0,1874.0,32.0,4010.0,4010.0,380.0,171.0,1136.0,17.0,37.0,119.0,190.0,4010.0,926.0,3050.0,1909.0,88.0,0.0171,0.0208,0.0623,35.06,6.0,3.0,0.0115,False,0.0,0.0,1913,0.186952288218111,0.134860183496304,0.321812471714415,False,457.0,479.0,713.0,89.0
39049007812,80375.0,2234.0,152.0,0.0,17.0,54.0,38.0,76.0,2681.0,120.0,2681.0,30.0,4525.0,4525.0,146.0,75.0,1719.0,80.0,102.0,167.0,348.0,4747.0,997.0,3211.0,2186.0,233.0,0.0112,0.0448,0.0764,38.64,14.0,5.0,0.0446,False,3.0,3.0,2148,0.256646967340591,0.119957698289269,0.37660466562986,False,555.0,290.0,899.0,123.0
